  8755.3756   3.6078E-23
  8755.3992   3.3048E-23
  8755.4228   3.0456E-23
  8755.4464   2.8077E-23
  8755.4700   2.6206E-23
  8755.4936   2.4586E-23
  8755.5172   2.3265E-23
  8755.5408   2.2235E-23
  8755.5644   2.1515E-23
  8755.5880   2.1022E-23
  8755.6116   2.0806E-23
  8755.6352   2.0590E-23
  8755.6588   2.0036E-23
  8755.6824   1.9011E-23
  8755.7060   1.7588E-23
  8755.7296   1.6079E-23
  8755.7532   1.4737E-23
  8755.7768   1.3540E-23
  8755.8004   1.2537E-23
  8755.8240   1.1727E-23
  8755.8476   1.1011E-23
  8755.8712   1.0403E-23
  8755.8948   9.8768E-24
  8755.9184   9.4289E-24
  8755.9420   9.0248E-24
  8755.9656   8.6741E-24
  8755.9892   8.3714E-24
  8756.0128   8.1172E-24
  8756.0364   7.8957E-24
  8756.0600   7.7037E-24
  8756.0836   7.5135E-24
  8756.1072   7.3104E-24
  8756.1308   7.1145E-24
  8756.1544   6.9313E-24
  8756.1780   6.7924E-24
  8756.2016   6.6716E-24
  8756.2252   6.5652E-24
  8756.2488   6.4351E-24
  8756.2724   6.2642E-24
  8756.2960   6.0608E-24
  8756.3196   5.8369E-24
  8756.3432   5.6291E-24
  8756.3668   5.4402E-24
  8756.3904   5.2668E-24
  8756.4140   5.1183E-24
  8756.4376   4.9836E-24
  8756.4612   4.8673E-24
  8756.4848   4.7614E-24
  8756.5084   4.6683E-24
  8756.5320   4.5838E-24
  8756.5556   4.5095E-24
  8756.5792   4.4434E-24
  8756.6028   4.3850E-24
  8756.6264   4.3350E-24
  8756.6500   4.2935E-24
  8756.6736   4.2600E-24
  8756.6972   4.2348E-24
  8756.7208   4.2192E-24
  8756.7444   4.2138E-24
  8756.7680   4.2201E-24
  8756.7916   4.2438E-24
  8756.8152   4.2790E-24
  8756.8388   4.3255E-24
  8756.8624   4.3748E-24
  8756.8860   4.4114E-24
  8756.9096   4.4260E-24
  8756.9332   4.4207E-24
  8756.9568   4.4053E-24
  8756.9804   4.4027E-24
  8757.0040   4.4189E-24
  8757.0276   4.4611E-24
  8757.0512   4.5303E-24
  8757.0748   4.6335E-24
  8757.0984   4.7663E-24
  8757.1220   4.9405E-24
  8757.1456   5.1499E-24
  8757.1692   5.4072E-24
  8757.1928   5.7154E-24
  8757.2164   6.0722E-24
  8757.2400   6.4853E-24
  8757.2636   6.9033E-24
  8757.2872   7.4376E-24
  8757.3108   8.0659E-24
  8757.3344   8.8427E-24
  8757.3580   9.7838E-24
  8757.3816   1.0682E-23
  8757.4052   1.1402E-23
  8757.4288   1.2111E-23
  8757.4524   1.2986E-23
  8757.4760   1.4198E-23
  8757.4996   1.5892E-23
  8757.5232   1.7694E-23
  8757.5468   1.8881E-23
  8757.5704   1.8920E-23
  8757.5940   1.7509E-23
  8757.6176   1.5269E-23
  8757.6412   1.2959E-23
  8757.6648   1.0995E-23
  8757.6884   9.5589E-24
  8757.7120   8.3678E-24
  8757.7356   7.4713E-24
  8757.7592   6.8012E-24
  8757.7828   6.2961E-24
  8757.8064   5.9371E-24
  8757.8300   5.6418E-24
  8757.8536   5.4143E-24
  8757.8772   5.2388E-24
  8757.9008   5.1041E-24
  8757.9244   4.9939E-24
  8757.9480   4.9140E-24
  8757.9716   4.8569E-24
  8757.9952   4.8107E-24
  8758.0188   4.7836E-24
  8758.0424   4.7662E-24
  8758.0660   4.7581E-24
  8758.0896   4.7590E-24
  8758.1132   4.7675E-24
  8758.1368   4.7845E-24
  8758.1604   4.8104E-24
  8758.1840   4.8462E-24
  8758.2076   4.8911E-24
  8758.2312   4.9464E-24
  8758.2548   5.0129E-24
  8758.2784   5.0939E-24
  8758.3020   5.1841E-24
  8758.3256   5.2845E-24
  8758.3492   5.3889E-24
  8758.3728   5.4878E-24
  8758.3964   5.5716E-24
  8758.4200   5.6426E-24
  8758.4436   5.7103E-24
  8758.4672   5.7806E-24
  8758.4908   5.8590E-24
  8758.5144   5.9492E-24
  8758.5380   6.0516E-24
  8758.5616   6.1654E-24
  8758.5852   6.2994E-24
  8758.6088   6.4439E-24
  8758.6324   6.5970E-24
  8758.6560   6.7566E-24
  8758.6796   6.9114E-24
  8758.7032   7.0740E-24
  8758.7268   7.2470E-24
  8758.7504   7.4333E-24
  8758.7740   7.6463E-24
  8758.7976   7.8738E-24
  8758.8212   8.1140E-24
  8758.8448   8.3654E-24
  8758.8684   8.6114E-24
  8758.8920   8.8717E-24
  8758.9156   9.1508E-24
  8758.9392   9.4535E-24
  8758.9628   9.8037E-24
  8758.9864   1.0180E-23
  8759.0100   1.0582E-23
  8759.0336   1.1009E-23
  8759.0572   1.1429E-23
  8759.0808   1.1883E-23
  8759.1044   1.2376E-23
  8759.1280   1.2926E-23
  8759.1516   1.3565E-23
  8759.1752   1.4266E-23
  8759.1988   1.5041E-23
  8759.2224   1.5871E-23
  8759.2460   1.6737E-23
  8759.2696   1.7686E-23
  8759.2932   1.8798E-23
  8759.3168   2.0044E-23
  8759.3404   2.1573E-23
  8759.3640   2.3211E-23
  8759.3876   2.4924E-23
  8759.4112   2.6604E-23
  8759.4348   2.7938E-23
  8759.4584   2.9084E-23
  8759.4820   3.0252E-23
  8759.5056   3.1554E-23
  8759.5292   3.3382E-23
  8759.5528   3.5506E-23
  8759.5764   3.7986E-23
  8759.6000   4.0752E-23
  8759.6236   4.3867E-23
  8759.6472   4.7222E-23
  8759.6708   5.1160E-23
  8759.6944   5.5887E-23
  8759.7180   6.1723E-23
  8759.7416   6.8305E-23
  8759.7652   7.6491E-23
  8759.7888   8.5480E-23
  8759.8124   9.6657E-23
  8759.8360   1.0896E-22
  8759.8596   1.2522E-22
  8759.8832   1.4335E-22
  8759.9068   1.6815E-22
  8759.9304   1.9610E-22
  8759.9540   2.3469E-22
  8759.9776   2.7834E-22
  8760.0012   3.3856E-22
  8760.0248   4.0523E-22
  8760.0484   4.9294E-22
  8760.0720   5.8037E-22
  8760.0956   6.7433E-22
  8760.1192   7.3748E-22
  8760.1428   7.6110E-22
  8760.1664   7.3271E-22
  8760.1900   6.5802E-22
  8760.2136   5.7238E-22
  8760.2372   4.7700E-22
  8760.2608   4.0061E-22
  8760.2844   3.2982E-22
  8760.3080   2.7851E-22
  8760.3316   2.3339E-22
  8760.3552   2.0145E-22
  8760.3788   1.7349E-22
  8760.4024   1.5308E-22
  8760.4260   1.3407E-22
  8760.4496   1.1884E-22
  8760.4732   1.0410E-22
  8760.4968   9.2119E-23
  8760.5204   8.1155E-23
  8760.5440   7.2358E-23
  8760.5676   6.4592E-23
  8760.5912   5.8354E-23
  8760.6148   5.3037E-23
  8760.6384   4.8767E-23
  8760.6620   4.4880E-23
  8760.6856   4.1242E-23
  8760.7092   3.7883E-23
  8760.7328   3.4873E-23
  8760.7564   3.2624E-23
  8760.7800   3.0733E-23
  8760.8036   2.9207E-23
  8760.8272   2.7983E-23
  8760.8508   2.6825E-23
  8760.8744   2.5747E-23
  8760.8980   2.4509E-23
  8760.9216   2.3035E-23
  8760.9452   2.1582E-23
  8760.9688   2.0287E-23
  8760.9924   1.9202E-23
  8761.0160   1.8286E-23
  8761.0396   1.7352E-23
  8761.0632   1.6440E-23
  8761.0868   1.5570E-23
  8761.1104   1.4783E-23
  8761.1340   1.4124E-23
  8761.1576   1.3548E-23
  8761.1812   1.3033E-23
  8761.2048   1.2568E-23
  8761.2284   1.2105E-23
  8761.2520   1.1671E-23
  8761.2756   1.1264E-23
  8761.2992   1.0887E-23
  8761.3228   1.0561E-23
  8761.3464   1.0265E-23
  8761.3700   9.9918E-24
  8761.3936   9.7388E-24
  8761.4172   9.4849E-24
  8761.4408   9.2470E-24
  8761.4644   9.0307E-24
  8761.4880   8.8356E-24
  8761.5116   8.6799E-24
  8761.5352   8.5534E-24
  8761.5588   8.4501E-24
  8761.5824   8.3788E-24
  8761.6060   8.3117E-24
  8761.6296   8.2427E-24
  8761.6532   8.1310E-24
  8761.6768   7.9690E-24
  8761.7004   7.7656E-24
  8761.7240   7.5659E-24
  8761.7476   7.3755E-24
  8761.7712   7.2096E-24
  8761.7948   7.0765E-24
  8761.8184   6.9597E-24
  8761.8420   6.8615E-24
  8761.8656   6.7739E-24
  8761.8892   6.6935E-24
  8761.9128   6.6237E-24
  8761.9364   6.5626E-24
  8761.9600   6.5114E-24
  8761.9836   6.4714E-24
  8762.0072   6.4404E-24
  8762.0308   6.4170E-24
  8762.0544   6.4027E-24
  8762.0780   6.3947E-24
  8762.1016   6.3962E-24
  8762.1252   6.4093E-24
  8762.1488   6.4323E-24
  8762.1724   6.4771E-24
  8762.1960   6.5431E-24
  8762.2196   6.6335E-24
  8762.2432   6.7478E-24
  8762.2668   6.8759E-24
  8762.2904   6.9830E-24
  8762.3140   7.0530E-24
  8762.3376   7.0480E-24
  8762.3612   6.9787E-24
  8762.3848   6.8831E-24
  8762.4084   6.7986E-24
  8762.4320   6.7487E-24
  8762.4556   6.7253E-24
  8762.4792   6.7318E-24
  8762.5028   6.7750E-24
  8762.5264   6.8443E-24
  8762.5500   6.9471E-24
  8762.5736   7.0953E-24
  8762.5972   7.2757E-24
  8762.6208   7.5280E-24
  8762.6444   7.8224E-24
  8762.6680   8.2145E-24
  8762.6916   8.6333E-24
  8762.7152   9.1017E-24
  8762.7388   9.4578E-24
  8762.7624   9.6465E-24
  8762.7860   9.6011E-24
  8762.8096   9.4008E-24
  8762.8332   9.1125E-24
  8762.8568   8.8871E-24
  8762.8804   8.6985E-24
  8762.9040   8.6145E-24
  8762.9276   8.5925E-24
  8762.9512   8.6610E-24
  8762.9748   8.7929E-24
  8762.9984   8.9849E-24
  8763.0220   9.2659E-24
  8763.0456   9.6985E-24
  8763.0692   1.0309E-23
  8763.0928   1.1148E-23
  8763.1164   1.2014E-23
  8763.1400   1.2097E-23
  8763.1636   1.1348E-23
  8763.1872   1.0593E-23
  8763.2108   1.0118E-23
  8763.2344   9.8731E-24
  8763.2580   9.8053E-24
  8763.2816   9.8336E-24
  8763.3052   9.9352E-24
  8763.3288   1.0095E-23
  8763.3524   1.0312E-23
  8763.3760   1.0597E-23
  8763.3996   1.0980E-23
  8763.4232   1.1476E-23
  8763.4468   1.2053E-23
  8763.4704   1.2465E-23
  8763.4940   1.2522E-23
  8763.5176   1.2462E-23
  8763.5412   1.2524E-23
  8763.5648   1.2698E-23
  8763.5884   1.2945E-23
  8763.6120   1.3245E-23
  8763.6356   1.3583E-23
  8763.6592   1.3958E-23
  8763.6828   1.4363E-23
  8763.7064   1.4798E-23
  8763.7300   1.5261E-23
  8763.7536   1.5754E-23
  8763.7772   1.6279E-23
  8763.8008   1.6838E-23
  8763.8244   1.7434E-23
  8763.8480   1.8068E-23
  8763.8716   1.8742E-23
  8763.8952   1.9461E-23
  8763.9188   2.0231E-23
  8763.9424   2.1055E-23
  8763.9660   2.1933E-23
  8763.9896   2.2875E-23
  8764.0132   2.3888E-23
  8764.0368   2.4983E-23
  8764.0604   2.6154E-23
  8764.0840   2.7426E-23
  8764.1076   2.8803E-23
  8764.1312   3.0310E-23
  8764.1548   3.1928E-23
  8764.1784   3.3703E-23
  8764.2020   3.5672E-23
  8764.2256   3.7816E-23
  8764.2492   4.0138E-23
  8764.2728   4.2610E-23
  8764.2964   4.5231E-23
  8764.3200   4.7976E-23
  8764.3436   5.0829E-23
  8764.3672   5.3986E-23
  8764.3908   5.7533E-23
  8764.4144   6.1528E-23
  8764.4380   6.6025E-23
  8764.4616   7.1099E-23
  8764.4852   7.6834E-23
  8764.5088   8.3275E-23
  8764.5324   9.1256E-23
  8764.5560   9.9835E-23
  8764.5796   1.0893E-22
  8764.6032   1.1981E-22
  8764.6268   1.3235E-22
  8764.6504   1.4728E-22
  8764.6740   1.6502E-22
  8764.6976   1.8610E-22
  8764.7212   2.1108E-22
  8764.7448   2.4119E-22
  8764.7684   2.7786E-22
  8764.7920   3.2300E-22
  8764.8156   3.7916E-22
  8764.8392   4.4973E-22
  8764.8628   5.3907E-22
  8764.8864   6.5245E-22
  8764.9100   7.9547E-22
  8764.9336   9.7237E-22
  8764.9572   1.1816E-21
  8764.9808   1.4080E-21
  8765.0044   1.6136E-21
  8765.0280   1.7405E-21
  8765.0516   1.7405E-21
  8765.0752   1.6134E-21
  8765.0988   1.4077E-21
  8765.1224   1.1812E-21
  8765.1460   9.7188E-22
  8765.1696   7.9488E-22
  8765.1932   6.5175E-22
  8765.2168   5.3826E-22
  8765.2404   4.5642E-22
  8765.2640   3.8403E-22
  8765.2876   3.2644E-22
  8765.3112   2.8017E-22
  8765.3348   2.4259E-22
  8765.3584   2.1173E-22
  8765.3820   1.8604E-22
  8765.4056   1.6456E-22
  8765.4292   1.4649E-22
  8765.4528   1.3122E-22
  8765.4764   1.1774E-22
  8765.5000   1.0645E-22
  8765.5236   9.7176E-23
  8765.5472   8.8641E-23
  8765.5708   8.1588E-23
  8765.5944   7.5188E-23
  8765.6180   6.9408E-23
  8765.6416   6.4214E-23
  8765.6652   5.9637E-23
  8765.6888   5.5553E-23
  8765.7124   5.1904E-23
  8765.7360   4.8631E-23
  8765.7596   4.5580E-23
  8765.7832   4.2823E-23
  8765.8068   4.0341E-23
  8765.8304   3.8111E-23
  8765.8540   3.6157E-23
  8765.8776   3.4395E-23
  8765.9012   3.2787E-23
  8765.9248   3.1294E-23
  8765.9484   2.9773E-23
  8765.9720   2.8332E-23
  8765.9956   2.6972E-23
  8766.0192   2.5697E-23
  8766.0428   2.4532E-23
  8766.0664   2.3448E-23
  8766.0900   2.2438E-23
  8766.1136   2.1495E-23
  8766.1372   2.0606E-23
  8766.1608   1.9774E-23
  8766.1844   1.8993E-23
  8766.2080   1.8260E-23
  8766.2316   1.7568E-23
  8766.2552   1.6915E-23
  8766.2788   1.6300E-23
  8766.3024   1.5720E-23
  8766.3260   1.5169E-23
  8766.3496   1.4649E-23
  8766.3732   1.4156E-23
  8766.3968   1.3689E-23
  8766.4204   1.3244E-23
  8766.4440   1.2822E-23
  8766.4676   1.2422E-23
  8766.4912   1.2040E-23
  8766.5148   1.1678E-23
  8766.5384   1.1333E-23
  8766.5620   1.1002E-23
  8766.5856   1.0685E-23
  8766.6092   1.0375E-23
  8766.6328   1.0077E-23
  8766.6564   9.7914E-24
  8766.6800   9.5176E-24
  8766.7036   9.2572E-24
  8766.7272   9.0089E-24
  8766.7508   8.7723E-24
  8766.7744   8.5470E-24
  8766.7980   8.3328E-24
  8766.8216   8.1293E-24
  8766.8452   7.9365E-24
  8766.8688   7.7539E-24
  8766.8924   7.5831E-24
  8766.9160   7.4214E-24
  8766.9396   7.2679E-24
  8766.9632   7.1214E-24
  8766.9868   6.9811E-24
  8767.0104   6.8460E-24
  8767.0340   6.7152E-24
  8767.0576   6.5877E-24
  8767.0812   6.4599E-24
  8767.1048   6.3346E-24
  8767.1284   6.2117E-24
  8767.1520   6.0913E-24
  8767.1756   5.9735E-24
  8767.1992   5.8583E-24
  8767.2228   5.7459E-24
  8767.2464   5.6361E-24
  8767.2700   5.5283E-24
  8767.2936   5.4238E-24
  8767.3172   5.3228E-24
  8767.3408   5.2260E-24
  8767.3644   5.1357E-24
  8767.3880   5.0495E-24
  8767.4116   4.9668E-24
  8767.4352   4.8873E-24
  8767.4588   4.8097E-24
  8767.4824   4.7347E-24
  8767.5060   4.6622E-24
  8767.5296   4.5923E-24
  8767.5532   4.5247E-24
  8767.5768   4.4594E-24
  8767.6004   4.3964E-24
  8767.6240   4.3356E-24
  8767.6476   4.2771E-24
  8767.6712   4.2205E-24
  8767.6948   4.1655E-24
  8767.7184   4.1121E-24
  8767.7420   4.0594E-24
  8767.7656   4.0081E-24
  8767.7892   3.9583E-24
  8767.8128   3.9099E-24
  8767.8364   3.8635E-24
  8767.8600   3.8185E-24
  8767.8836   3.7752E-24
  8767.9072   3.7333E-24
  8767.9308   3.6928E-24
  8767.9544   3.6538E-24
  8767.9780   3.6161E-24
  8768.0016   3.5798E-24
  8768.0252   3.5448E-24
  8768.0488   3.5112E-24
  8768.0724   3.4787E-24
  8768.0960   3.4474E-24
  8768.1196   3.4169E-24
  8768.1432   3.3876E-24
  8768.1668   3.3596E-24
  8768.1904   3.3331E-24
  8768.2140   3.3082E-24
  8768.2376   3.2849E-24
  8768.2612   3.2636E-24
  8768.2848   3.2440E-24
  8768.3084   3.2269E-24
  8768.3320   3.2122E-24
  8768.3556   3.1997E-24
  8768.3792   3.1885E-24
  8768.4028   3.1780E-24
  8768.4264   3.1669E-24
  8768.4500   3.1543E-24
  8768.4736   3.1399E-24
  8768.4972   3.1239E-24
  8768.5208   3.1090E-24
  8768.5444   3.0968E-24
  8768.5680   3.0876E-24
  8768.5916   3.0818E-24
  8768.6152   3.0797E-24
  8768.6388   3.0816E-24
  8768.6624   3.0875E-24
  8768.6860   3.0951E-24
  8768.7096   3.1083E-24
  8768.7332   3.1285E-24
  8768.7568   3.1569E-24
  8768.7804   3.2008E-24
  8768.8040   3.2534E-24
  8768.8276   3.3144E-24
  8768.8512   3.3878E-24
  8768.8748   3.4866E-24
  8768.8984   3.6194E-24
  8768.9220   3.8160E-24
  8768.9456   4.0851E-24
  8768.9692   4.4597E-24
  8768.9928   5.0321E-24
  8769.0164   5.9060E-24
  8769.0400   7.2270E-24
  8769.0636   8.9643E-24
  8769.0872   1.0826E-23
  8769.1108   1.2240E-23
  8769.1344   1.2227E-23
  8769.1580   1.0534E-23
  8769.1816   8.4623E-24
  8769.2052   6.8284E-24
  8769.2288   5.7119E-24
  8769.2524   5.0507E-24
  8769.2760   4.6302E-24
  8769.2996   4.3918E-24
  8769.3232   4.2754E-24
  8769.3468   4.2393E-24
  8769.3704   4.2678E-24
  8769.3940   4.3291E-24
  8769.4176   4.3593E-24
  8769.4412   4.3310E-24
  8769.4648   4.2257E-24
  8769.4884   4.0899E-24
  8769.5120   3.9507E-24
  8769.5356   3.8220E-24
  8769.5592   3.7260E-24
  8769.5828   3.6708E-24
  8769.6064   3.6280E-24
  8769.6300   3.5766E-24
  8769.6536   3.5434E-24
  8769.6772   3.5359E-24
  8769.7008   3.5449E-24
  8769.7244   3.5648E-24
  8769.7480   3.5967E-24
  8769.7716   3.6397E-24
  8769.7952   3.6968E-24
  8769.8188   3.7635E-24
  8769.8424   3.8441E-24
  8769.8660   3.9402E-24
  8769.8896   4.0558E-24
  8769.9132   4.1947E-24
  8769.9368   4.3629E-24
  8769.9604   4.5671E-24
  8769.9840   4.8172E-24
  8770.0076   5.1222E-24
  8770.0312   5.4872E-24
  8770.0548   5.9013E-24
  8770.0784   6.3214E-24
  8770.1020   6.6652E-24
  8770.1256   6.8321E-24
  8770.1492   6.7566E-24
  8770.1728   6.5140E-24
  8770.1964   6.2025E-24
  8770.2200   5.9036E-24
  8770.2436   5.6572E-24
  8770.2672   5.4735E-24
  8770.2908   5.3491E-24
  8770.3144   5.2745E-24
  8770.3380   5.2405E-24
  8770.3616   5.2394E-24
  8770.3852   5.2620E-24
  8770.4088   5.3077E-24
  8770.4324   5.3704E-24
  8770.4560   5.4573E-24
  8770.4796   5.5665E-24
  8770.5032   5.6927E-24
  8770.5268   5.8347E-24
  8770.5504   5.9915E-24
  8770.5740   6.1556E-24
  8770.5976   6.3357E-24
  8770.6212   6.5322E-24
  8770.6448   6.7482E-24
  8770.6684   6.9940E-24
  8770.6920   7.2643E-24
  8770.7156   7.5586E-24
  8770.7392   7.8798E-24
  8770.7628   8.2101E-24
  8770.7864   8.5796E-24
  8770.8100   8.9929E-24
  8770.8336   9.4705E-24
  8770.8572   1.0025E-23
  8770.8808   1.0671E-23
  8770.9044   1.1399E-23
  8770.9280   1.2210E-23
  8770.9516   1.2993E-23
  8770.9752   1.3742E-23
  8770.9988   1.4486E-23
  8771.0224   1.5315E-23
  8771.0460   1.6341E-23
  8771.0696   1.7547E-23
  8771.0932   1.8886E-23
  8771.1168   2.0356E-23
  8771.1404   2.2084E-23
  8771.1640   2.3971E-23
  8771.1876   2.6306E-23
  8771.2112   2.9326E-23
  8771.2348   3.2871E-23
  8771.2584   3.7479E-23
  8771.2820   4.2923E-23
  8771.3056   5.0195E-23
  8771.3292   5.8813E-23
  8771.3528   7.0866E-23
  8771.3764   8.5734E-23
  8771.4000   1.0726E-22
  8771.4236   1.3402E-22
  8771.4472   1.7193E-22
  8771.4708   2.1499E-22
  8771.4944   2.6406E-22
  8771.5180   2.9924E-22
  8771.5416   3.0257E-22
  8771.5652   2.7270E-22
  8771.5888   2.2953E-22
  8771.6124   1.8309E-22
  8771.6360   1.4772E-22
  8771.6596   1.1859E-22
  8771.6832   9.8951E-23
  8771.7068   8.3548E-23
  8771.7304   7.3390E-23
  8771.7540   6.5511E-23
  8771.7776   6.0438E-23
  8771.8012   5.6889E-23
  8771.8248   5.4733E-23
  8771.8484   5.4031E-23
  8771.8720   5.4271E-23
  8771.8956   5.5318E-23
  8771.9192   5.7446E-23
  8771.9428   6.0519E-23
  8771.9664   6.4753E-23
  8771.9900   7.0788E-23
  8772.0136   7.7772E-23
